ma_san_pham,text,text_token,label
358300001,silicone bám tốt sợ bết rít hài_lòng cực_kì hên êm đặc ngủ base không_bỏ quan_sát tông hẳn không_đều thích glowy nhẹ tự_nhiên không_tiết mịn không_rõ ổn tự_nhiên khỏe kỹ_tính thành_phần trộn đọc dám sợ kích_ứng đọc rút thấp lành_tính đa_số sâu sỡ_hữu hoạt_chất tâm_đắt thời toàn chuyên_sâu sâu lý_giải liquid tốt hiệu_quả hóa tác_nhân nhăn niacinamide ưng_ý đứng thành_phần đồng_nghĩa phát chân_lông giúp trừ nồng_dạng mỹ_phẩm dược mỹ_phẩm dần tốt ổn khuyên yêu thích trị,silicone bám tốt sợ bết rít hài_lòng cực_kì hên êm_đặc ngủ base không_bỏ quan_sát_tông hẳn không_đều thích glowy nhẹ tự_nhiên không_tiết mịn không_rõ ổn tự_nhiên khỏe kỹ_tính thành_phần_trộn đọc dám sợ kích_ứng đọc rút thấp lành_tính đa_số sâu sỡ_hữu hoạt_chất tâm_đắt thời toàn chuyên_sâu sâu lý_giải liquid tốt hiệu_quả hóa tác_nhân nhăn niacinamide ưng_ý đứng thành_phần đồng_nghĩa phát chân_lông giúp trừ nồng_dạng mỹ_phẩm dược mỹ_phẩm dần tốt ổn khuyên yêu thích trị,2
318900002,nóng bớt nóng không_ạ,nóng bớt nóng không_ạ,2
422204947,mềm không_bị_rách ưng,mềm không_bị_rách ưng,2
422203145,ổn hắc,ổn hắc,0
422206537,thích_hợp không_có,thích_hợp không_có,2
100190059,đáng xịt,đáng xịt,2
222600006,tốt sạch mềm mịn đẹp ưng,tốt sạch mềm mịn đẹp ưng,2
237800007,mềm rát,mềm rát,2
422205162,chăm_sóc kém,chăm_sóc kém,0
422204904,êm sạch mềm mượt_mịn không_cần_rửa thích,êm sạch mềm mượt_mịn không_cần_rửa thích,2
422211489,sạch nhẹ_nhàng chất_lượng ổn,sạch nhẹ_nhàng chất_lượng ổn,2
223600058,dậy mịn hẳn mềm căng,dậy mịn hẳn mềm căng,2
422220080,kích_ứng nổi đắp dậy chồi dịu đỡ đỡ treatment,kích_ứng nổi đắp dậy chồi dịu đỡ đỡ treatment,2
422208345,không_bị rít đụng tốt rít chạm dặm bớt ổn,không_bị rít đụng tốt rít chạm dặm bớt ổn,2
422209046,sạch không_bị giảm tốt,sạch không_bị giảm tốt,2
256700006,thơm đắp cảm_mát mịn đắp nhiên lâu_xíu,thơm đắp cảm_mát mịn đắp_nhiên lâu_xíu,2
208000001,không_ khóa ẩm,không_ khóa ẩm,2
223600034,nổi thứ_nhiêu mãi_mãi,nổi thứ_nhiêu mãi_mãi,2
422203302,đáng chê_trách,đáng chê_trách,1
249500019,tạm hài_lòng không_đặc_biệt,tạm hài_lòng không_đặc_biệt,1
422201725,ẩm_thực_sự siêu_thích phân_vân,ẩm_thực_sự siêu_thích phân_vân,2
422204884,sạch ổn,sạch ổn,2
422211276,tốt tốt nhẹ rít tuýp thành_phần tiếp,tốt tốt nhẹ rít tuýp thành_phần tiếp,2
358300003,khó_chịu tí mê ê kéo_dài căng mát,khó_chịu tí_mê ê_kéo_dài căng mát,2
422208181,cầm giảm đẩy,cầm giảm đẩy,2
318900005,dưỡng bớt hẳn đổi kết_hợp ổn,dưỡng bớt hẳn đổi kết_hợp ổn,2
237800005,rẻ mềm không_gây tổn_thương vừa_phải,rẻ mềm không_gây tổn_thương vừa_phải,2
422212892,cũ đổi không_nhân mãi,cũ đổi không_nhân mãi,2
422204027,kinh_khủng lọc chấm avene,kinh_khủng lọc chấm avene,1
422214672,ngâm đen bết rít_khẩu,ngâm đen bết rít_khẩu,1
249500013,rẻ mụn_sài gọi_là mướt mượt nhẹ,rẻ mụn_sài gọi_là mướt mượt nhẹ,2
422205163,không_đến,không_đến,0
249500019,không_bị bí lỏng nhẹ_nhàng lót,không_bị bí_lỏng nhẹ_nhàng lót,2
318900002,không_nghĩ thấp áp_sản_phẩm ấm_ấm cơ_bản tạm ổn đổi không_đòi thích hợp_lý trải_nghiệm ngăn_mát tủ_lạnh chăm lâu_không_tốt,không_nghĩ thấp áp_sản_phẩm ấm_ấm cơ_bản tạm ổn đổi không_đòi thích hợp_lý trải_nghiệm ngăn_mát tủ_lạnh chăm_lâu_không_tốt,2
422202216,sạch mịn chưa_hết đầu_tư tốt_xíu đừng rẻ,sạch mịn chưa_hết đầu_tư tốt_xíu đừng rẻ,2
248700055,chất bết,chất bết,2
249500007,nhẹ cân_nhắc dễ ổn nổi,nhẹ cân_nhắc dễ ổn nổi,2
345800015,ẩm_ướt tương_tự,ẩm_ướt tương_tự,0
422216416,gọi_là mãi tốt tặng kèm,gọi_là mãi tốt tặng kèm,2
422204795,đẩy sửa xài_êm hiệu_quả,đẩy sửa xài_êm hiệu_quả,2
211300002,thiên_dầu mụn_ẩn đỡ chất_lượng rẻ,thiên_dầu mụn_ẩn đỡ chất_lượng rẻ,2
345800003,tốt mun,tốt mun,2
327500002,trị tốt ngoại không_hết đỡ hẳn nổi trông thẩm_mỹ tuýp đổi rõ_rệt không_trị trị_thâm,trị tốt ngoại_không_hết đỡ hẳn nổi trông thẩm_mỹ tuýp đổi rõ_rệt không_trị trị_thâm,2
343700002,lành_tính thấm_tí kiềm tốt_thích thích thích thích,lành_tính thấm_tí kiềm tốt_thích thích thích thích,2
318900019,dịu mát,dịu mát,2
253900004,ngứa ổn không_xài_dưỡng ẩm_nhẹ,ngứa ổn không_xài_dưỡng ẩm_nhẹ,2
248700057,retinol ổn khỏe,retinol ổn khỏe,2
204900128,không_có lăn_tăn đổi,không_có lăn_tăn đổi,2
253900003,lôi mèo dị_ứng đổi kịch_ứng nổi rát tốt dịu giảm rát mềm giảm kết_hợp dịu nhẹ trở_lại bình_thường đỡ tốn ghé,lôi mèo dị_ứng đổi kịch_ứng nổi rát tốt dịu giảm rát mềm giảm kết_hợp dịu nhẹ trở_lại bình_thường đỡ tốn ghé,2
377400001,nhẹ không_bị_rát cảm,nhẹ không_bị_rát_cảm,1
422209042,đậm_đặc khác_biệt sạch sâu mềm mịn dễ_chịu tặng ủng_hộ,đậm_đặc khác_biệt sạch sâu mềm mịn dễ_chịu tặng ủng_hộ,2
343700002,nằm ngủ đổ ửng một_chút,nằm ngủ đổ ửng một_chút,2
249500019,tốt đặc mỏng nhẹ không_nặng nhẹ,tốt đặc mỏng nhẹ không_nặng nhẹ,2
377400001,rẻ siêu_sạch không_gây cực thích,rẻ siêu_sạch không_gây cực thích,2
422200152,mướt hẳn không_sáng đỡ mụn_ẩn sần,mướt hẳn không_sáng đỡ mụn_ẩn sần,2
358300001,siêu_thích không_bị tông khó hẳn trung_bình cực_kì,siêu_thích không_bị_tông khó hẳn trung_bình cực_kì,2
243300007,ổn rách,ổn rách,2
204100018,nóng châm,nóng châm,2
248700057,tốt mềm mịn kết_hợp êm,tốt mềm mịn kết_hợp êm,2
232500022,hợp ấm hoạt_huyết đỡ sưng đỡ thâm hẳn không_có giảm nhăn tốt,hợp ấm hoạt_huyết đỡ sưng đỡ thâm hẳn không_có giảm nhăn tốt,2
422209443,môi_mềm hồng tốt thích cực,môi_mềm hồng tốt thích cực,2
422211276,tiệp lỗ không_đều trần tạm ổn không_thẩm,tiệp lỗ không_đều trần tạm ổn không_thẩm,2
422211489,ghiền rẻ sạch căng khó_chịu nổi sạch êm_dịu makeup đậm dày chịu_khó kĩ,ghiền rẻ sạch căng khó_chịu nổi sạch êm_dịu makeup đậm dày_chịu_khó kĩ,2
422209671,kỹ ướt chùi nhẹ_nhàng sạch ướt chùi nhẹ_nhàng sạch sạch sâu_lỗ sữa_dưỡng_tẩy nhẹ sạch sâu,kỹ ướt_chùi nhẹ_nhàng sạch ướt_chùi nhẹ_nhàng sạch sạch sâu_lỗ sữa_dưỡng_tẩy nhẹ sạch sâu,2
371600006,trông chuẩn,trông chuẩn,2
343100029,rát khóe ngưng ngưng rát không_rát,rát khóe ngưng ngưng rát không_rát,2
201600198,dễ kích_ứng,dễ kích_ứng,1
422212097,thiên_khô thích nồng chấp_nhận tông nhẹ chấm khó tán không_điều vừa_phải trôi đánh_xíu phấn_phủ tự_nhiên,thiên_khô thích nồng_chấp_nhận tông nhẹ chấm khó tán không_điều vừa_phải trôi đánh_xíu phấn_phủ tự_nhiên,2
351700026,dễ_chịu đặc quánh hiệu_quả cẩn_thận trầy_xước mỏng,dễ_chịu đặc quánh hiệu_quả cẩn_thận trầy_xước mỏng,2
224100009,đổi cực thích,đổi cực thích,2
422212331,rẻ thế_này cực_kỳ tốt,rẻ thế_này cực_kỳ tốt,2
422214321,rít khó_chịu cũ chán,rít khó_chịu cũ chán,0
224100022,kết_hợp sạch_dầu bẩn,kết_hợp sạch_dầu bẩn,2
422222786,nhẹ không_bí dễ mụn_ẩn không_ bảo_vệ ôk rẻ quá_chừng,nhẹ không_bí dễ mụn_ẩn không_ bảo_vệ ôk rẻ quá_chừng,2
204900005,tốt dịu nhẹ sạch không_bị,tốt dịu nhẹ sạch không_bị,2
422219315,siêu_tốt sạch sâu đậu đậu đen tập_thể hỗn_hợp căng,siêu_tốt sạch sâu đậu đậu đen tập_thể hỗn_hợp căng,2
100750038,tốt không_bị mịn thích,tốt không_bị mịn thích,2
343700002,hũ đánh ưng tốt tốt,hũ đánh ưng tốt tốt,2
422209443,astrid môi_yếu dưỡng tốt,astrid môi_yếu_dưỡng tốt,0
422216602,sạch cực kì_lì sạch,sạch cực kì_lì sạch,2
422200236,thiên_dầu treatment hợp dầu_ổn đẹp phổ rộng dễ_chịu dưỡng nhiên không_thích cân_nhắc,thiên_dầu treatment_hợp dầu_ổn đẹp phổ rộng dễ_chịu dưỡng_nhiên không_thích cân_nhắc,2
422211997,ổn dỏm đổ,ổn dỏm đổ,1
100750038,ổn thành_phần lành_tính rát nhẹ khô_cộng rát khóe_miệng,ổn thành_phần lành_tính rát nhẹ khô_cộng rát khóe_miệng,0
204000059,ổn_nhe,ổn_nhe,2
204100023,đọc ý_định khuyên chấm đùng đẩy tốt không_kiểm_soát nhân_mụn dễ viêm_nhiễm tốt đẩy cồi,đọc ý_định khuyên chấm_đùng đẩy tốt không_kiểm_soát nhân_mụn dễ viêm_nhiễm tốt đẩy cồi,2
225300001,quyết hẳn lạ ngưng,quyết hẳn lạ ngưng,0
318900002,khít_lỗ mỏng nổi gân toàn không_khô nóng ấm mặt_xíu,khít_lỗ mỏng nổi_gân toàn không_khô nóng ấm mặt_xíu,2
224100007,tốt kỹ tốt skin không_bị yếu,tốt kỹ tốt skin không_bị yếu,2
422207815,rẻ tốt xẹp khó,rẻ tốt xẹp khó,2
100240016,chào,chào,2
204100019,châm chích,châm chích,0
248700002,mỏng nhẹ_dịu không_bị_rít sạch,mỏng nhẹ_dịu không_bị_rít sạch,2
204900013,cũ cân_nhắc nhờn_rít khó_chịu cũ đen,cũ cân_nhắc nhờn_rít khó_chịu cũ đen,1
204900013,khả_năng cảm duyệt trắng_không_vón cũ,khả_năng cảm_duyệt trắng_không_vón cũ,2
204100018,không_phù_hợp giảm giảm bớt,không_phù_hợp giảm giảm bớt,2
248700076,tốt ổn tư_vấn,tốt ổn tư_vấn,2
422216602,posay thích,posay thích,2
256700011,cực nguyên giả cầm không_đau_rát tin_tưởng,cực nguyên giả cầm không_đau_rát tin_tưởng,2
100220035,hài_lòng chất_lượng kém,hài_lòng chất_lượng kém,0
100190059,ổn ẩm,ổn ẩm,2
422203182,giảm ít_tiết dầu_đắp,giảm ít_tiết dầu_đắp,2
253900004,chào_bạn,chào_bạn,2
211300007,dịu nhẹ nhớt khó dễ,dịu nhẹ_nhớt khó_dễ,2
422203300,ưng_ý hợp_lí,ưng_ý hợp_lí,2
224100019,nhờn rít nhẹ rẻ,nhờn rít nhẹ rẻ,2
231100005,liễu kê mắc í kích_ứng dịu liền túm khó ăn_khó hợp,liễu kê mắc í kích_ứng dịu liền túm khó ăn_khó_hợp,2
422209444,sượng trị thâm,sượng_trị thâm,2
399200001,thơm tưởng,thơm tưởng,2
204100023,không_ngờ giảm viêm đen nên trị tốt,không_ngờ giảm viêm đen nên trị tốt,2
422211276,tốt bí không_lên lọc,tốt bí_không_lên lọc,2
232500022,tối nhăn rõ_rệt giảm,tối nhăn rõ_rệt giảm,2
422213992,chán,chán,2
100750038,tốt nóng_tí nước_tẩy ổn thơm dễ_chịu không_nhớ ngửi tốt tiết_kiệm,tốt nóng_tí nước_tẩy ổn thơm dễ_chịu không_nhớ ngửi tốt tiết_kiệm,2
248700055,êm đỗ mịn,êm đỗ mịn,2
211300007,thân_thiện nứt,thân_thiện nứt,1
224100009,rẻ sạch ổn,rẻ sạch ổn,2
422202580,mịn tốt rít đen_nhẻm tiếp,mịn tốt rít đen_nhẻm tiếp,1
248700042,chất mỏng á_chòi,chất mỏng á_chòi,2
422211446,không_như_đợi thất_vọng,không_như_đợi thất_vọng,0
422207810,thiên_khô,thiên_khô,2
318900012,tốt thích klairs,tốt thích klairs,2
422216098,bấm,bấm,2
100230070,bám,bám,2
223600035,sạch thơm_hơi nồng chất_lượng ổn,sạch thơm_hơi nồng_chất_lượng ổn,2
422207413,rẻ ưng,rẻ ưng,2
422207844,cải_thiện đánh,cải_thiện đánh,2
222600052,sạch nhẹ_dịu tốt,sạch nhẹ_dịu tốt,2
100230076,thành,thành,0
100160022,thoáng đặc_độ khỏe kích_ứng,thoáng đặc_độ khỏe kích_ứng,0
422207023,mỏng nhẹ bí_tắc ẩm,mỏng nhẹ bí_tắc ẩm,2
386000042,ôm sát đặc đắp hẳn thích,ôm sát đặc_đắp hẳn thích,2
422210957,clinique,clinique,2
422219399,dưỡng tốt đặc bám thông_thoáng dễ_chịu tốt,dưỡng tốt đặc bám thông_thoáng dễ_chịu tốt,2
249500021,tốt tặng thích,tốt tặng thích,2
249500027,nồng tưởng vẩn nồng chất_lượng,nồng_tưởng vẩn nồng_chất_lượng,1
422204657,sạch không_có căng thích nghiện,sạch không_có căng thích nghiện,2
422207629,cồi ổn lành_tính thích tube hẳn,cồi ổn lành_tính thích tube hẳn,2
422216416,tông_không_mịn cũ đeo vón_cục,tông_không_mịn cũ đeo vón_cục,1
422212331,gói đẹp,gói đẹp,2
422214340,chấm đen lạ chấm trồi_nhân nặn chấm dày khó,chấm đen lạ_chấm trồi_nhân nặn chấm dày khó,2
422216596,ngủ hiệu_quả liền căng căng rõ_rệt xứng_đáng ngửi kỹ hít_hà,ngủ hiệu_quả liền căng căng rõ_rệt xứng_đáng ngửi kỹ hít_hà,2
422212100,trắng_bệch bình_thường không_có_thơm vón chịu_khó vỗ_nhẹ tán chét trắng_bệch hớ_xíu lát tệp cổ không_sức đen thùi ngen tốt,trắng_bệch bình_thường không_có_thơm vón chịu_khó vỗ_nhẹ_tán chét trắng_bệch hớ_xíu lát tệp cổ không_sức đen thùi ngen tốt,2
256700001,thơm_ngọt cảm tươi_sáng,thơm_ngọt cảm_tươi_sáng,2
422200182,chả,chả,2
422208238,thích nhăn căng,thích nhăn căng,2
249500027,nồng không_giống vón bếch,nồng không_giống vón bếch,0
318900002,ad,ad,2
422203776,hài_lòng nổi_bật,hài_lòng nổi_bật,1
358300001,hiệu_quả thâm,hiệu_quả thâm,2
249500002,mát hằng,mát hằng,2
318900002,dùg thâm_mụn thâm dùg trở không_nên,dùg thâm_mụn thâm_dùg trở không_nên,2
204900013,vỗ dô không_bị vỗ niểng chưa_tìm chân_ái tiếp,vỗ dô không_bị vỗ niểng chưa_tìm chân_ái tiếp,2
422201822,đọc quyết_định mềm_không_rát,đọc quyết_định mềm_không_rát,2
318900019,đặc khó tán dùng_lực miết khuôn_mặt đặc dậy,đặc khó tán dùng_lực miết khuôn_mặt đặc dậy,1
100250032,dán hút,dán hút,2
422208974,đẹp kĩ,đẹp kĩ,2
253900006,ổn lành_tính ổn tốt nổi xỉu không_thích hợp,ổn lành_tính ổn tốt nổi xỉu không_thích_hợp,2
222600014,xịt thích xịt tích thành tuyệt,xịt thích xịt_tích thành tuyệt,2
224100009,rẻ trộm_vía ghê_nè chút độ_ẩm mềm_mượt toàn,rẻ trộm_vía ghê_nè chút độ_ẩm mềm_mượt toàn,2
204100023,chấm,chấm,2
422203809,tệ mụt,tệ mụt,0
422204795,sửa không_bị_kích_ứng nổi lạ đọc cười ghê_á_bha đẩy bọc viêm không_có chả,sửa không_bị_kích_ứng nổi_lạ đọc cười ghê_á_bha_đẩy bọc viêm không_có chả,2
248700003,mát đỡ thâm kiên_trì,mát đỡ thâm_kiên_trì,2
422208181,thâm thâm cũ chậm kiên_trì,thâm_thâm cũ chậm kiên_trì,2
318900005,trở ẩm vừa_phải mỏng nhẹ ẻm bớt tiết_nhờn,trở ẩm_vừa_phải mỏng nhẹ ẻm bớt tiết_nhờn,2
422216449,nổi_bật,nổi_bật,0
422202569,kích_ứng liền dịu nhẹ dễ kích_ứng kích_ứng,kích_ứng liền dịu nhẹ dễ kích_ứng kích_ứng,1
422203776,dập không_kĩ shiper,dập không_kĩ shiper,1
343100029,giới_thiệu tốt giảm hẳn mịn khuyên chưa_tìm tạm ổn hơi_ngại xứng_đáng,giới_thiệu tốt giảm hẳn mịn khuyên chưa_tìm tạm ổn hơi_ngại xứng_đáng,2
318900012,không_nói tốt thích,không_nói tốt thích,2
222600006,kích_ứng ghét thiệt_sự cộng mịn_màng,kích_ứng ghét thiệt_sự cộng mịn_màng,2
204900013,kĩ_oánh tán vệt,kĩ_oánh tán vệt,2
422205053,nhờn_rít không_hợp nặng_mặt,nhờn_rít không_hợp nặng_mặt,1
422209094,đáng toàn_tập cũ trứng ẩn tiếp thâm,đáng toàn_tập cũ trứng ẩn tiếp thâm,2
345800002,tốt giảm thâm,tốt giảm thâm,2
327500002,đổi không_hợp nhắn,đổi không_hợp nhắn,2
422206537,giảm bớt đổ dễ rõ_rệt í,giảm bớt đổ dễ rõ_rệt í,2
377400001,derladie không_gửi,derladie không_gửi,2
422204231,nóng khó_chịu dịu không_,nóng khó_chịu dịu không_,2
422211276,không_vón,không_vón,2
422216449,nhẹ_dịu sạch nhẹ_nhàng makeup đậm không_tẩy sạch_sẽ căng chẳng cực thích,nhẹ_dịu sạch nhẹ_nhàng makeup đậm không_tẩy sạch_sẽ căng chẳng cực thích,2
214000001,tốt thâm giảm,tốt thâm giảm,2
422208181,trị thâm ổn cải_thiện ẩn đen tuýp,trị thâm_ổn cải_thiện ẩn đen tuýp,2
422209296,nhiêu thiên_dầu sạch thoáng ẩm trắng_nắp,nhiêu thiên_dầu sạch thoáng ẩm_trắng_nắp,2
204900013,thích không_bị mềm vón_cục cũ,thích không_bị mềm vón_cục cũ,2
327500002,thích rẻ ưng,thích rẻ ưng,2
222600052,thiệt sạch không_mà khó_chịu ổn,thiệt sạch không_mà khó_chịu ổn,2
422207283,tốt không_nặng không_bí không_vón suốt,tốt không_nặng không_bí không_vón suốt,2
213300001,không_mát bình_thường dịu nhẹ,không_mát bình_thường dịu nhẹ,2
422209048,dễ thơm,dễ thơm,1
243300007,xơ nhỉnh,xơ_nhỉnh,2
223600035,cực kĩ_lưỡng,cực kĩ_lưỡng,2
249500028,hỗn_hợp thiên_dầu kiềm bật mún,hỗn_hợp thiên_dầu kiềm bật mún,2
222600049,mắc không_bằng nhiệt_tình,mắc không_bằng nhiệt_tình,2
308500001,cực mát chất_lượng chê,cực mát chất_lượng chê,2
308500009,dể hjoải tột_độ,dể hjoải tột_độ,2
308100023,thích tiện mát_mặt trơn vừa_phải dễ_dàng bình_thường sạch ổn ngứa bí gắn_bó cực thích,thích tiện mát_mặt trơn vừa_phải dễ_dàng bình_thường sạch ổn ngứa bí_gắn_bó cực thích,2
